159,NW_005871048.1:13257883
160,NW_005871048.1:13316901
161,NW_005871048.1:13348132
162,NW_005871048.1:13348107
163,NW_005871048.1:13381294
164,NW_005871048.1:13641303
165,NW_005871048.1:13660971
166,NW_005871048.1:13660998
167,NW_005871048.1:13742707
168,NW_005871048.1:13742651
169,NW_005871048.1:13857254
170,NW_005871048.1:13857253
171,NW_005871048.1:13948042
172,NW_005871048.1:14016631
173,NW_005871048.1:14021785
174,NW_005871048.1:14021766
175,NW_005871048.1:14280480
176,NW_005871048.1:14343972
177,NW_005871048.1:14343973
178,NW_005871048.1:14411233
179,NW_005871048.1:14574493
180,NW_005871048.1:14768414
181,NW_005871048.1:15055352
182,NW_005871048.1:15221663
183,NW_005871048.1:15472940
184,NW_005871048.1:15472971
185,NW_005871048.1:15670950
186,NW_005871048.1:15675247
187,NW_005871048.1:15747955
188,NW_005871048.1:15748018
189,NW_005871048.1:15837310
190,NW_005871048.1:15851926
191,NW_005871048.1:15938191
192,NW_005871048.1:15947972
193,NW_005871048.1:15948054
194,NW_005871048.1:15948428
195,NW_005871048.1:16023546
196,NW_005871048.1:16029042
197,NW_005871048.1:16284782
198,NW_005871048.1:16410552
199,NW_005871048.1:16421420
200,NW_005871048.1:16635595
201,NW_005871048.1:16721625
202,NW_005871048.1:16938946
203,NW_005871048.1:16968381
204,NW_005871048.1:17101081
205,NW_005871048.1:17253371
206,NW_005871048.1:17253392
207,NW_005871048.1:17609251
208,NW_005871048.1:17693427
209,NW_005871048.1:17725430
210,NW_005871048.1:17937687
211,NW_005871048.1:18035557
212,NW_005871048.1:18035572
213,NW_005871048.1:18064613
214,NW_005871048.1:18232012
215,NW_005871048.1:18255966
216,NW_005871048.1:18255989
217,NW_005871048.1:18352448
218,NW_005871048.1:18390881
219,NW_005871048.1:18390983
220,NW_005871048.1:18605585
221,NW_005871048.1:18678636
222,NW_005871048.1:18678635
223,NW_005871048.1:18914463
224,NW_005871048.1:18973546
225,NW_005871048.1:18982959
226,NW_005871048.1:18986200
227,NW_005871048.1:18986237
228,NW_005871048.1:18986238
229,NW_005871048.1:19460827
230,NW_005871048.1:19555683
231,NW_005871048.1:19555700
232,NW_005871048.1:19860072
233,NW_005871048.1:19860745
234,NW_005871048.1:20015805
235,NW_005871048.1:20370433
236,NW_005871048.1:20630338
237,NW_005871048.1:20660227
238,NW_005871048.1:20698283
239,NW_005871048.1:20698284
240,NW_005871048.1:20707568
241,NW_005871048.1:20988463
242,NW_005871048.1:21351629
243,NW_005871048.1:21379495
244,NW_005871048.1:21379478
245,NW_005871048.1:21517303
246,NW_005871048.1:21538030
247,NW_005871048.1:21752735
248,NW_005871048.1:21897889
249,NW_005871048.1:21992905
250,NW_005871048.1:22330200
251,NW_005871048.1:22331477
252,NW_005871048.1:22398763
253,NW_005871048.1:22419585
254,NW_005871048.1:22494615
255,NW_005871048.1:22494536
256,NW_005871048.1:22660719
257,NW_005871048.1:22737956
258,NW_005871048.1:23108230
259,NW_005871048.1:23377378
260,NW_005871048.1:23471339
261,NW_005871048.1:23493632
262,NW_005871048.1:23656790
263,NW_005871048.1:23864533
264,NW_005871048.1:23864532
265,NW_005871048.1:23864531
266,NW_005871048.1:23864515
267,NW_005871048.1:23864500
268,NW_005871048.1:23864499
269,NW_005871048.1:23903839
270,NW_005871048.1:23943981
271,NW_005871048.1:24202423
272,NW_005871048.1:24202401
273,NW_005871048.1:24202400
274,NW_005871048.1:24338947
275,NW_005871048.1:24338866
276,NW_005871048.1:24391262
277,NW_005871048.1:24391263
278,NW_005871048.1:24718114
279,NW_005871048.1:24718023
280,NW_005871048.1:24717980
281,NW_005871048.1:24761294
282,NW_005871048.1:24761327
283,NW_005871048.1:24796365
284,NW_005871048.1:24856936
285,NW_005871048.1:24870734
286,NW_005871048.1:25286598
287,NW_005871048.1:25286553
288,NW_005871048.1:25350424
289,NW_005871048.1:25354041
290,NW_005871048.1:25399588
291,NW_005871048.1:25561064
292,NW_005871048.1:25843195
293,NW_005871048.1:26182914
294,NW_005871048.1:26182873
295,NW_005871048.1:26254152
296,NW_005871048.1:26254167
297,NW_005871048.1:26487589
298,NW_005871048.1:26699620
299,NW_005871048.1:26851182
300,NW_005871048.1:26878531
301,NW_005871048.1:26905438
302,NW_005871048.1:26906669
303,NW_005871048.1:26927924
304,NW_005871048.1:26936774
305,NW_005871048.1:26936777
306,NW_005871048.1:26936866
307,NW_005871048.1:26978381
308,NW_005871048.1:27024182
309,NW_005871048.1:27043843
310,NW_005871048.1:27137872
311,NW_005871048.1:27210086
312,NW_005871048.1:27210034
313,NW_005871048.1:27382614
314,NW_005871048.1:28036154
315,NW_005871048.1:28139462
316,NW_005871048.1:28317183
317,NW_005871048.1:28329973
318,NW_005871048.1:28329972
319,NW_005871048.1:28355826
320,NW_005871048.1:28355892
321,NW_005871048.1:28545875
322,NW_005871048.1:28545874
323,NW_005871048.1:28545871
324,NW_005871048.1:28545804
325,NW_005871048.1:28595923
326,NW_005871048.1:28681113
327,NW_005871048.1:29108741
328,NW_005871048.1:29264331
329,NW_005871048.1:29264238
330,NW_005871048.1:29264237
331,NW_005871048.1:29350157
332,NW_005871048.1:29417764
333,NW_005871048.1:29497514
334,NW_005871048.1:29497513
335,NW_005871048.1:29526363
336,NW_005871048.1:29561867
337,NW_005871048.1:29633652
338,NW_005871048.1:29771527
339,NW_005871048.1:29814043
340,NW_005871048.1:29814020
341,NW_005871048.1:29814011
342,NW_005871048.1:29828469
343,NW_005871048.1:29902893
344,NW_005871048.1:29902894
345,NW_005871048.1:29920260
346,NW_005871048.1:29952639
347,NW_005871048.1:29984184
348,NW_005871048.1:30153033
349,NW_005871048.1:30165475
350,NW_005871048.1:30171413
351,NW_005871048.1:30171358
352,NW_005871048.1:30171357
353,NW_005871048.1:30171356
354,NW_005871048.1:30286802
355,NW_005871048.1:30660128
356,NW_005871048.1:30802854
357,NW_005871048.1:30839033
358,NW_005871048.1:31192428
359,NW_005871048.1:31194088
360,NW_005871048.1:31380015
361,NW_005871048.1:31393506
362,NW_005871048.1:31393505
363,NW_005871048.1:31419756
364,NW_005871048.1:31476037
365,NW_005871048.1:31957172
366,NW_005871048.1:32229894
367,NW_005871048.1:32229831
368,NW_005871048.1:32229830
369,NW_005871048.1:32229814
370,NW_005871048.1:32274066
371,NW_005871048.1:32288762
372,NW_005871048.1:32317833
373,NW_005871048.1:32317834
374,NW_005871048.1:32317878
375,NW_005871048.1:32395338
376,NW_005871048.1:32395339
377,NW_005871048.1:32395362
378,NW_005871048.1:32712723
379,NW_005871048.1:32795732
380,NW_005871048.1:32993564
381,NW_005871048.1:32993576
382,NW_005871048.1:32993621
383,NW_005871048.1:33011947
384,NW_005871048.1:33223300
385,NW_005871048.1:33552283
386,NW_005871048.1:33568100
387,NW_005871048.1:33767686
388,NW_005871048.1:33811945
389,NW_005871048.1:33811918
390,NW_005871048.1:33826907
391,NW_005871048.1:33826939
392,NW_005871048.1:33976408
393,NW_005871048.1:34006338
394,NW_005871048.1:34095304
395,NW_005871048.1:34128387
396,NW_005871048.1:34154230
397,NW_005871048.1:34154231
398,NW_005871048.1:34167775
399,NW_005871048.1:34220356
400,NW_005871048.1:34220417
401,NW_005871048.1:34247535
402,NW_005871048.1:34248163
403,NW_005871048.1:34248077
404,NW_005871048.1:34337978
405,NW_005871048.1:34382831
406,NW_005871048.1:34382855
407,NW_005871048.1:34382915
408,NW_005871048.1:34518121
409,NW_005871048.1:34544732
410,NW_005871048.1:34633026
411,NW_005871048.1:34655470
412,NW_005871048.1:34700812
413,NW_005871048.1:34711259
414,NW_005871048.1:34785111
415,NW_005871048.1:35021337
416,NW_005871048.1:35134340
417,NW_005871048.1:35138959
418,NW_005871048.1:35173553
419,NW_005871048.1:35359912
420,NW_005871048.1:35359952
421,NW_005871048.1:35444239
422,NW_005871048.1:35464002
423,NW_005871048.1:35655341
424,NW_005871048.1:35697903
425,NW_005871048.1:35787450
426,NW_005871048.1:36354584
427,NW_005871048.1:36460077
428,NW_005871048.1:36470761
429,NW_005871048.1:36470787
430,NW_005871048.1:36620383
431,NW_005871048.1:36620391
432,NW_005871048.1:36793789
433,NW_005871048.1:36803771
434,NW_005871048.1:36910404
435,NW_005871048.1:36910436
436,NW_005871048.1:36910437
437,NW_005871048.1:37068404
438,NW_005871048.1:37180979
439,NW_005871048.1:37348710
440,NW_005871048.1:37429796
441,NW_005871048.1:37429795
442,NW_005871048.1:37613584
443,NW_005871048.1:37957095
444,NW_005871048.1:38058902
445,NW_005871048.1:38096270
446,NW_005871048.1:38096242
447,NW_005871048.1:38326972
448,NW_005871048.1:38336634
449,NW_005871048.1:38441644
450,NW_005871048.1:38516136
451,NW_005871048.1:38516135
452,NW_005871048.1:38697644
453,NW_005871048.1:38781575
454,NW_005871048.1:38967003
455,NW_005871048.1:38980722
456,NW_005871048.1:38980721
457,NW_005871048.1:38980715
458,NW_005871048.1:39110149
459,NW_005871048.1:39181297
460,NW_005871048.1:39203850
461,NW_005871048.1:39203771
462,NW_005871048.1:39213982
463,NW_005871048.1:39214011
464,NW_005871048.1:39268003
465,NW_005871048.1:39273675
466,NW_005871048.1:39338066
467,NW_005871048.1:39339814
468,NW_005871048.1:39339813
469,NW_005871048.1:39339812
470,NW_005871048.1:39632932
471,NW_005871048.1:39632931
472,NW_005871048.1:39719018
473,NW_005871048.1:39830482
474,NW_005871048.1:40048647
475,NW_005871048.1:40117472
476,NW_005871048.1:40144716
477,NW_005871048.1:40156880
478,NW_005871048.1:40360833
479,NW_005871048.1:40509449
480,NW_005871048.1:40764687
481,NW_005871048.1:40777923
482,NW_005871048.1:40818945
483,NW_005871048.1:40916850
484,NW_005871048.1:41042184
485,NW_005871048.1:41042234
486,NW_005871048.1:41042271
487,NW_005871048.1:41042276
488,NW_005871048.1:41087349
489,NW_005871048.1:41118869
490,NW_005871048.1:41310275
491,NW_005871048.1:41353832
492,NW_005871048.1:41353807
493,NW_005871048.1:41353770
494,NW_005871048.1:41672166
495,NW_005871048.1:41672199
496,NW_005871048.1:41674904
497,NW_005871048.1:41679185
498,NW_005871048.1:41834657
499,NW_005871048.1:41850623
500,NW_005871048.1:42191482
501,NW_005871048.1:42191481
502,NW_005871048.1:42220255
503,NW_005871048.1:42354282
504,NW_005871048.1:42354358
505,NW_005871048.1:42424716
506,NW_005871048.1:42471642
507,NW_005871048.1:42491145
508,NW_005871048.1:42491249
509,NW_005871048.1:42498714
510,NW_005871048.1:42640558
511,NW_005871048.1:42652821
512,NW_005871048.1:42652855
513,NW_005871048.1:42699677
514,NW_005871048.1:42951111
515,NW_005871048.1:42997627
516,NW_005871048.1:43141153
517,NW_005871048.1:43179069
518,NW_005871048.1:43179106
519,NW_005871048.1:43205558
520,NW_005871048.1:43221316
521,NW_005871048.1:43463760
522,NW_005871048.1:43471582
523,NW_005871048.1:43517509
524,NW_005871048.1:43677618
525,NW_005871048.1:43766322
526,NW_005871048.1:43769386
527,NW_005871048.1:43769385
528,NW_005871048.1:43907724
529,NW_005871048.1:43911984
530,NW_005871048.1:44056587
531,NW_005871048.1:44056586
532,NW_005871048.1:44120761
533,NW_005871048.1:44277946
534,NW_005871048.1:44292312
535,NW_005871048.1:44292313
536,NW_005871048.1:44503145
537,NW_005871048.1:44503236
538,NW_005871048.1:44621804
539,NW_005871048.1:44726729
540,NW_005871048.1:44770522
541,NW_005871048.1:44770519
542,NW_005871048.1:44770488
543,NW_005871048.1:45174106
544,NW_005871048.1:45335111
545,NW_005871048.1:45367834
546,NW_005871048.1:45374732
547,NW_005871048.1:45407284
548,NW_005871048.1:45408581
549,NW_005871048.1:45408546
550,NW_005871048.1:45412558
551,NW_005871048.1:45412600
552,NW_005871048.1:45732193
553,NW_005871048.1:45732227
554,NW_005871048.1:45732089
555,NW_005871048.1:45732058
556,NW_005871048.1:45732000
557,NW_005871048.1:45735065
558,NW_005871048.1:45741502
559,NW_005871048.1:45872929
560,NW_005871048.1:45872933
561,NW_005871048.1:46021401
562,NW_005871048.1:46348823
563,NW_005871048.1:46472749
564,NW_005871048.1:46487953
565,NW_005871048.1:46722871
566,NW_005871048.1:46749263
567,NW_005871048.1:47002197
568,NW_005871048.1:47468415
569,NW_005871048.1:47543519
570,NW_005871048.1:47584731
571,NW_005871048.1:47702964
572,NW_005871048.1:47728128
573,NW_005871048.1:47728088
574,NW_005871048.1:47871642
575,NW_005871048.1:47932869
576,NW_005871048.1:48010218
577,NW_005871048.1:48010222
578,NW_005871048.1:48158021
579,NW_005871048.1:48204555
580,NW_005871048.1:48232122
581,NW_005871048.1:48232107
582,NW_005871048.1:48287335
583,NW_005871048.1:48397366
584,NW_005871048.1:48494118
585,NW_005871048.1:48566093
586,NW_005871048.1:48566138
587,NW_005871048.1:48566139
588,NW_005871048.1:48588101
589,NW_005871048.1:48590193
590,NW_005871048.1:48633360
591,NW_005871048.1:48633352
592,NW_005871048.1:48652273
593,NW_005871048.1:48652388
594,NW_005871048.1:48716232
595,NW_005871048.1:48746136
596,NW_005871048.1:48771060
597,NW_005871048.1:48771109
598,NW_005871048.1:48808070
599,NW_005871048.1:48815959
600,NW_005871048.1:48815971
601,NW_005871048.1:48825823
602,NW_005871048.1:48909676
603,NW_005871048.1:48948006
604,NW_005871048.1:48948005
605,NW_005871048.1:48977410
606,NW_005871048.1:48977397
607,NW_005871048.1:49052731
608,NW_005871048.1:49052696
609,NW_005871048.1:49134481
610,NW_005871048.1:49182587
611,NW_005871048.1:49182596
612,NW_005871048.1:49434120
613,NW_005871048.1:49434128
614,NW_005871048.1:49434144
615,NW_005871048.1:49698358
616,NW_005871048.1:49776225
617,NW_005871048.1:49791940
618,NW_005871048.1:49903297
619,NW_005871048.1:50072673
620,NW_005871048.1:50122445
621,NW_005871048.1:50122396
622,NW_005871048.1:50122353
623,NW_005871048.1:50169259
624,NW_005871048.1:50224587
625,NW_005871048.1:50224578
626,NW_005871048.1:50301575
627,NW_005871048.1:50301576
628,NW_005871048.1:50301577
629,NW_005871048.1:50358746
630,NW_005871048.1:50489179
631,NW_005871048.1:50489178
632,NW_005871048.1:50489159
633,NW_005871048.1:50552296
634,NW_005871048.1:50552371
635,NW_005871048.1:50562000
636,NW_005871048.1:50561999
637,NW_005871048.1:50999954
638,NW_005871048.1:50999955
639,NW_005871048.1:50999986
640,NW_005871048.1:51014283
641,NW_005871048.1:51130820
642,NW_005871048.1:51130828
643,NW_005871048.1:51155101
644,NW_005871048.1:51155100
645,NW_005871048.1:51241838
646,NW_005871048.1:51251428
647,NW_005871048.1:51334169
648,NW_005871048.1:51490322
649,NW_005871048.1:51594256
650,NW_005871048.1:51594255
651,NW_005871048.1:51595281
652,NW_005871048.1:51722354
653,NW_005871048.1:51819461
654,NW_005871048.1:51829076
655,NW_005871048.1:51871352
656,NW_005871048.1:51878602
657,NW_005871048.1:51878693
658,NW_005871048.1:51949656
659,NW_005871048.1:51961724
660,NW_005871048.1:51970734
661,NW_005871048.1:52066406
662,NW_005871048.1:52174753
663,NW_005871048.1:52242178
664,NW_005871048.1:52251544
665,NW_005871048.1:52270943
666,NW_005871048.1:52270985
667,NW_005871048.1:52286202
668,NW_005871048.1:52286193
669,NW_005871048.1:52618837
670,NW_005871048.1:52618844
671,NW_005871048.1:52618845
672,NW_005871048.1:52730432
673,NW_005871048.1:52730440
674,NW_005871048.1:52833341
675,NW_005871048.1:52833321
676,NW_005871048.1:53210528
677,NW_005871048.1:53210456
678,NW_005871048.1:53210455
679,NW_005871048.1:53364837
680,NW_005871048.1:53374958
681,NW_005871048.1:53677226
682,NW_005871048.1:53699714
683,NW_005871048.1:53699746
684,NW_005871048.1:53699519
685,NW_005871048.1:53909540
686,NW_005871048.1:53909487
687,NW_005871048.1:53909482
688,NW_005871048.1:54014616
689,NW_005871048.1:54093420
690,NW_005871048.1:54380341
691,NW_005871048.1:54381781
692,NW_005871048.1:54486666
693,NW_005871048.1:54689633
694,NW_005871048.1:54689592
695,NW_005871048.1:54718750
696,NW_005871048.1:54770742
697,NW_005871048.1:55007791
698,NW_005871048.1:55007833
699,NW_005871048.1:55007834
700,NW_005871048.1:55026225
701,NW_005871048.1:55069950
702,NW_005871048.1:55360478
703,NW_005871048.1:55360484
704,NW_005871048.1:55435007
705,NW_005871048.1:55549502
706,NW_005871048.1:55549498
707,NW_005871048.1:55793787
708,NW_005871048.1:55793789
709,NW_005871048.1:55793813
710,NW_005871048.1:55958021
711,NW_005871048.1:56063582
712,NW_005871048.1:56106929
713,NW_005871048.1:56106993
714,NW_005871048.1:56365654
715,NW_005871048.1:57377904
716,NW_005871048.1:57377903
717,NW_005871048.1:57538790
718,NW_005871048.1:57611724
719,NW_005871048.1:57712178
720,NW_005871048.1:57793917
721,NW_005871048.1:57948506
722,NW_005871048.1:58164562
723,NW_005871048.1:58170633
724,NW_005871048.1:58204805
725,NW_005871048.1:58299224
726,NW_005871048.1:58355149
727,NW_005871048.1:58542688
728,NW_005871048.1:58726163
729,NW_005871048.1:58726155
730,NW_005871048.1:58746980
731,NW_005871048.1:59014105
732,NW_005871048.1:59216127
733,NW_005871048.1:59216069
734,NW_005871048.1:59393367
735,NW_005871048.1:59593855
736,NW_005871048.1:59649317
737,NW_005871048.1:59649358
738,NW_005871048.1:59678901
739,NW_005871048.1:60380364
740,NW_005871048.1:60380377
741,NW_005871048.1:60380869
742,NW_005871048.1:60527452
743,NW_005871048.1:60809142
744,NW_005871048.1:60822228
745,NW_005871048.1:60822117
746,NW_005871048.1:60901259
747,NW_005871048.1:60933733
748,NW_005871048.1:61529223
749,NW_005871048.1:61827861
750,NW_005871048.1:61827903
751,NW_005871048.1:61914352
752,NW_005871048.1:61914439
753,NW_005871048.1:61920733
754,NW_005871048.1:61920683
755,NW_005871048.1:61974847
756,NW_005871048.1:62020893
757,NW_005871048.1:62020776
758,NW_005871048.1:62051938
759,NW_005871048.1:62065902
760,NW_005871048.1:62121394
761,NW_005871048.1:62121393
762,NW_005871048.1:62121392
763,NW_005871048.1:62121391
764,NW_005871048.1:62121390
765,NW_005871048.1:62134422
766,NW_005871048.1:62134423
767,NW_005871048.1:62134501
768,NW_005871048.1:62134312
769,NW_005871048.1:62196959
770,NW_005871048.1:62196958
771,NW_005871048.1:62196924
772,NW_005871048.1:62208458
773,NW_005871048.1:62365749
774,NW_005871048.1:62390819
775,NW_005871048.1:62390818
776,NW_005871048.1:62483397
777,NW_005871048.1:62483345
778,NW_005871048.1:62483322
779,NW_005871048.1:62586518
780,NW_005871048.1:62586435
781,NW_005871048.1:62599286
782,NW_005871048.1:62623778
783,NW_005871048.1:62698463
784,NW_005871048.1:62775874
785,NW_005871048.1:62793667
786,NW_005871048.1:62843217
787,NW_005871048.1:62843218
788,NW_005871048.1:62843291
789,NW_005871048.1:62881892
790,NW_005871048.1:62891536
791,NW_005871048.1:62891535
792,NW_005871048.1:63198181
793,NW_005871048.1:63281409
794,NW_005871048.1:63332527
795,NW_005871048.1:63332498
796,NW_005871048.1:63332497
797,NW_005871048.1:63332482
798,NW_005871048.1:63338053
799,NW_005871048.1:63338981
800,NW_005871048.1:63339009
801,NW_005871048.1:63415390
802,NW_005871048.1:63418449
803,NW_005871048.1:63429996
804,NW_005871048.1:63611583
805,NW_005871048.1:63611589
806,NW_005871048.1:63702503
807,NW_005871048.1:63803606
808,NW_005871048.1:64030938
809,NW_005871048.1:64440528
810,NW_005871048.1:64440593
811,NW_005871048.1:64448997
812,NW_005871048.1:64449020
813,NW_005871048.1:64564226
814,NW_005871048.1:64721127
815,NW_005871048.1:64721128
816,NW_005871048.1:64962975
817,NW_005871049.1:149455
818,NW_005871049.1:175869
819,NW_005871049.1:198394
820,NW_005871049.1:375473
821,NW_005871049.1:375322
822,NW_005871049.1:375321
823,NW_005871049.1:387527
824,NW_005871049.1:387559
825,NW_005871049.1:387574
826,NW_005871049.1:387586
827,NW_005871049.1:526901
828,NW_005871049.1:555834
829,NW_005871049.1:555829
830,NW_005871049.1:709325
831,NW_005871049.1:777885
832,NW_005871049.1:850781
833,NW_005871049.1:871534
834,NW_005871049.1:896651
835,NW_005871049.1:926355
836,NW_005871049.1:1013502
837,NW_005871049.1:1098394
838,NW_005871049.1:1111842
839,NW_005871049.1:1111841
840,NW_005871049.1:1111833
841,NW_005871049.1:1116569
842,NW_005871049.1:1164743
843,NW_005871049.1:1307289
844,NW_005871049.1:1987766
845,NW_005871049.1:2380228
846,NW_005871049.1:2437266
847,NW_005871049.1:2626008
848,NW_005871049.1:2626009
849,NW_005871049.1:2719112
850,NW_005871049.1:2719113
851,NW_005871049.1:2802445
852,NW_005871049.1:3214632
853,NW_005871049.1:3267392
854,NW_005871049.1:3464937
855,NW_005871049.1:3563946
856,NW_005871049.1:3563949
857,NW_005871049.1:3563953
858,NW_005871049.1:3712228
859,NW_005871049.1:3712227
860,NW_005871049.1:3713567
861,NW_005871049.1:3759236
862,NW_005871049.1:3835168
863,NW_005871049.1:4051048
864,NW_005871049.1:4053405
865,NW_005871049.1:4131779
866,NW_005871049.1:4215345
867,NW_005871049.1:4244699
868,NW_005871049.1:4544783
869,NW_005871049.1:4544715
870,NW_005871049.1:4544675
871,NW_005871049.1:4553758
872,NW_005871049.1:4606842
873,NW_005871049.1:4614318
874,NW_005871049.1:4614359
875,NW_005871049.1:4765611
876,NW_005871049.1:4773023
877,NW_005871049.1:4773024
878,NW_005871049.1:4808192
879,NW_005871049.1:4878689
880,NW_005871049.1:4878693
881,NW_005871049.1:4971835
882,NW_005871049.1:5279928
883,NW_005871049.1:5279912
884,NW_005871049.1:5461737
885,NW_005871049.1:5551873
886,NW_005871049.1:5715679
887,NW_005871049.1:5715678
888,NW_005871049.1:5731389
889,NW_005871049.1:5869653
890,NW_005871049.1:5869652
891,NW_005871049.1:5869651
892,NW_005871049.1:6069036
893,NW_005871049.1:6069037
894,NW_005871049.1:6069044
895,NW_005871049.1:6069045
896,NW_005871049.1:6186091
897,NW_005871049.1:6193797
898,NW_005871049.1:6409372
899,NW_005871049.1:6457878
900,NW_005871049.1:6562198
901,NW_005871049.1:6708938
902,NW_005871049.1:6716431
903,NW_005871049.1:6794198
904,NW_005871049.1:6853766
905,NW_005871049.1:7061324
906,NW_005871049.1:7156306
907,NW_005871049.1:7306305
908,NW_005871049.1:7405157
909,NW_005871049.1:7416179
910,NW_005871049.1:7418828
911,NW_005871049.1:7418807
912,NW_005871049.1:7527462
913,NW_005871049.1:7558930
914,NW_005871049.1:7693025
915,NW_005871049.1:7816620
916,NW_005871049.1:7816696
917,NW_005871049.1:8110280
918,NW_005871049.1:8205841
919,NW_005871049.1:8365218
920,NW_005871049.1:8589736
921,NW_005871049.1:8756001
922,NW_005871049.1:8822872
923,NW_005871049.1:8866635
924,NW_005871049.1:9244325
925,NW_005871049.1:9244328
926,NW_005871049.1:9281191
927,NW_005871049.1:9306149
928,NW_005871049.1:9709799
929,NW_005871049.1:9813997
930,NW_005871049.1:9958658
931,NW_005871049.1:9958657
932,NW_005871049.1:9958648
933,NW_005871049.1:9992645
934,NW_005871049.1:9992615
935,NW_005871049.1:10180932
